x,F,PG
-10,77,70.70344576789326
-9.9,75.21000000000001,69.01344576789323
-9.8,73.44000000000003,67.34344576789329
-9.700000000000001,71.69000000000001,65.69344576789325
-9.600000000000001,69.96000000000002,64.06344576789328
-9.500000000000002,68.25000000000003,62.453445767893285
-9.400000000000002,66.56000000000003,60.86344576789328
-9.300000000000002,64.89000000000004,59.2934457678933
-9.200000000000003,63.24000000000005,57.74344576789332
-9.100000000000003,61.610000000000056,56.21344576789329
-9.000000000000004,60.000000000000064,54.703445767893314
-8.900000000000004,58.41000000000005,53.213445767893305
-8.800000000000004,56.84000000000006,51.74344576789329
-8.700000000000005,55.29000000000008,50.29344576789333
-8.600000000000005,53.76000000000007,48.863445767893296
-8.500000000000005,52.25000000000007,47.45344576789334
-8.400000000000006,50.76000000000009,46.063445767893356
-8.300000000000006,49.29000000000009,44.69344576789332
-8.200000000000006,47.840000000000096,43.34344576789334
-8.100000000000007,46.410000000000096,42.01344576789333
-8.000000000000007,45.0000000000001,40.703445767893356
-7.9000000000000075,43.6100000000001,39.41344576789335
-7.800000000000008,42.24000000000011,38.14344576789334
-7.700000000000008,40.890000000000114,36.89344576789338
-7.6000000000000085,39.560000000000116,35.663445767893364
-7.500000000000009,38.250000000000114,34.453445767893356
-7.400000000000009,36.96000000000012,33.26344576789337
-7.30000000000001,35.690000000000126,32.09344576789336
-7.20000000000001,34.440000000000126,30.943445767893365
-7.10000000000001,33.21000000000012,29.81344576789337
-7.000000000000011,32.00000000000013,28.703445767893356
-6.900000000000011,30.81000000000013,27.613445767893396
-6.800000000000011,29.64000000000013,26.543445767893374
-6.700000000000012,28.490000000000133,25.493445767893363
-6.600000000000012,27.360000000000134,24.46344576789339
-6.500000000000012,26.25000000000014,23.453445767893385
-6.400000000000013,25.16000000000014,22.46344576789339
-6.300000000000013,24.090000000000142,21.49344576789339
-6.2000000000000135,23.04000000000014,20.543445767893374
-6.100000000000014,22.010000000000144,19.61344576789341
-6.000000000000014,21.000000000000142,18.703445767893385
-5.900000000000015,20.010000000000144,17.81344576789337
-5.800000000000015,19.04000000000014,16.943445767893394
-5.700000000000015,18.090000000000142,16.093445767893385
-5.600000000000016,17.160000000000142,15.263445767893373
-5.500000000000016,16.250000000000146,14.453445767893385
-5.400000000000016,15.360000000000145,13.663445767893379
-5.300000000000017,14.490000000000144,12.893445767893397
-5.200000000000017,13.640000000000143,12.143445767893382
-5.100000000000017,12.810000000000144,11.413445767893364
-5.000000000000018,12.000000000000142,10.703445767893385
-4.900000000000018,11.210000000000143,10.013445767893373
-4.8000000000000185,10.44000000000014,9.343445767893385
-4.700000000000019,9.69000000000014,8.69344576789338
-4.600000000000019,8.96000000000014,8.06344576789337
-4.5000000000000195,8.250000000000139,7.453445767893385
-4.40000000000002,7.560000000000134,6.863445767893367
-4.30000000000002,6.890000000000132,6.29344576789336
-4.200000000000021,6.240000000000133,5.743445767893377
-4.100000000000021,5.610000000000131,5.2134457678933614
-4.000000000000021,5.000000000000128,4.703445767893356
-3.9000000000000212,4.410000000000124,4.2134457678933614
-3.800000000000021,3.840000000000119,3.7434457678933484
-3.700000000000021,3.2900000000001137,3.2934457678933597
-3.600000000000021,2.760000000000108,2.8634457678933387
-3.500000000000021,2.250000000000104,2.4534457678933563
