x,F,PG
-10,77,76.98701923625232
-9.9,75.21000000000001,75.19701923625232
-9.8,73.44000000000003,73.42701923625235
-9.700000000000001,71.69000000000001,71.67701923625233
-9.600000000000001,69.96000000000002,69.94701923625234
-9.500000000000002,68.25000000000003,68.23701923625235
-9.400000000000002,66.56000000000003,66.54701923625235
-9.300000000000002,64.89000000000004,64.87701923625237
-9.200000000000003,63.24000000000005,63.227019236252374
-9.100000000000003,61.610000000000056,61.59701923625237
-9.000000000000004,60.000000000000064,59.987019236252394
-8.900000000000004,58.41000000000005,58.397019236252376
-8.800000000000004,56.84000000000006,56.827019236252376
-8.700000000000005,55.29000000000008,55.2770192362524
-8.600000000000005,53.76000000000007,53.747019236252385
-8.500000000000005,52.25000000000007,52.237019236252394
-8.400000000000006,50.76000000000009,50.74701923625241
-8.300000000000006,49.29000000000009,49.27701923625241
-8.200000000000006,47.840000000000096,47.82701923625241
-8.100000000000007,46.410000000000096,46.39701923625242
-8.000000000000007,45.0000000000001,44.98701923625242
-7.9000000000000075,43.6100000000001,43.59701923625242
-7.800000000000008,42.24000000000011,42.22701923625243
-7.700000000000008,40.890000000000114,40.87701923625243
-7.6000000000000085,39.560000000000116,39.54701923625244
-7.500000000000009,38.250000000000114,38.23701923625244
-7.400000000000009,36.96000000000012,36.947019236252444
-7.30000000000001,35.690000000000126,35.67701923625244
-7.20000000000001,34.440000000000126,34.42701923625245
-7.10000000000001,33.21000000000012,33.197019236252444
-7.000000000000011,32.00000000000013,31.987019236252447
-6.900000000000011,30.81000000000013,30.797019236252446
-6.800000000000011,29.64000000000013,29.62701923625245
-6.700000000000012,28.490000000000133,28.477019236252453
-6.600000000000012,27.360000000000134,27.347019236252454
-6.500000000000012,26.25000000000014,26.237019236252458
-6.400000000000013,25.16000000000014,25.14701923625246
-6.300000000000013,24.090000000000142,24.07701923625246
-6.2000000000000135,23.04000000000014,23.02701923625246
-6.100000000000014,22.010000000000144,21.997019236252463
-6.000000000000014,21.000000000000142,20.987019236252465
-5.900000000000015,20.010000000000144,19.997019236252463
-5.800000000000015,19.04000000000014,19.02701923625246
-5.700000000000015,18.090000000000142,18.07701923625246
-5.600000000000016,17.160000000000142,17.14701923625246
-5.500000000000016,16.250000000000146,16.237019236252465
-5.400000000000016,15.360000000000145,15.347019236252468
-5.300000000000017,14.490000000000144,14.477019236252465
-5.200000000000017,13.640000000000143,13.627019236252465
-5.100000000000017,12.810000000000144,12.797019236252465
-5.000000000000018,12.000000000000142,11.987019236252461
-4.900000000000018,11.210000000000143,11.197019236252464
-4.8000000000000185,10.44000000000014,10.42701923625246
-4.700000000000019,9.69000000000014,9.67701923625246
-4.600000000000019,8.96000000000014,8.94701923625246
-4.5000000000000195,8.250000000000139,8.23701923625246
-4.40000000000002,7.560000000000134,7.547019236252455
-4.30000000000002,6.890000000000132,6.877019236252453
-4.200000000000021,6.240000000000133,6.227019236252454
-4.100000000000021,5.610000000000131,5.597019236252452
-4.000000000000021,5.000000000000128,4.987019236252449
-3.9000000000000212,4.410000000000124,4.397019236252444
-3.800000000000021,3.840000000000119,3.82701923625244
-3.700000000000021,3.2900000000001137,3.277019236252435
-3.600000000000021,2.760000000000108,2.747019236252429
-3.500000000000021,2.250000000000104,2.2370192362524244
-3.400000000000021,1.7600000000000993,1.7470192362524202
-3.3000000000000207,1.290000000000096,1.2770192362524173
-3.2000000000000206,0.8400000000000905,0.8270192362524114
-3.1000000000000205,0.4100000000000863,0.39701923625240676
-3.0000000000000204,8.171241461241152e-14,-0.01298076374759738
-2.9000000000000203,-0.3899999999999233,-0.40298076374760194
-2.8000000000000203,-0.759999999999927,-0.772980763747606
-2.70000000000002,-1.109999999999931,-1.1229807637476106
-2.60000000000002,-1.4399999999999356,-1.4529807637476146
-2.50000000000002,-1.7499999999999396,-1.7629807637476183
-2.40000000000002,-2.039999999999944,-2.052980763747623
-2.30000000000002,-2.309999999999948,-2.3229807637476276
-2.2000000000000197,-2.5599999999999525,-2.5729807637476316
