x,F,PG
-10,77,77.12324319004782
-9.9,75.21000000000001,75.32341546237714
-9.8,73.44000000000003,73.53660854321221
-9.700000000000001,71.69000000000001,71.81344476537099
-9.600000000000001,69.96000000000002,70.08346122012411
-9.500000000000002,68.25000000000003,68.3734760376178
-9.400000000000002,66.56000000000003,66.68348916559907
-9.300000000000002,64.89000000000004,65.01350054956751
-9.200000000000003,63.24000000000005,63.36351013265317
-9.100000000000003,61.610000000000056,61.73351785548623
-9.000000000000004,60.000000000000064,60.12352365605833
-8.900000000000004,58.41000000000005,58.53352746957409
-8.800000000000004,56.84000000000006,56.96352922829304
-8.700000000000005,55.29000000000008,55.41352886136005
-8.600000000000005,53.76000000000007,53.883526294624495
-8.500000000000005,52.25000000000007,52.37352145044627
-8.400000000000006,50.76000000000009,50.88351424748819
-8.300000000000006,49.29000000000009,49.41350460049307
-8.200000000000006,47.840000000000096,47.96349242004499
-8.100000000000007,46.410000000000096,46.53347761231231
-8.000000000000007,45.0000000000001,45.12346007877187
-7.9000000000000075,43.6100000000001,43.733439715912
-7.800000000000008,42.24000000000011,42.36341641491271
-7.700000000000008,40.890000000000114,41.01339006130106
-7.6000000000000085,39.560000000000116,39.68336053457915
-7.500000000000009,38.250000000000114,38.373547596341304
-7.400000000000009,36.96000000000012,37.08351430723139
-7.30000000000001,35.690000000000126,35.81347752459579
-7.20000000000001,34.440000000000126,34.563437102870935
-7.10000000000001,33.21000000000012,33.3333928882925
-7.000000000000011,32.00000000000013,32.12334471830962
-6.900000000000011,30.81000000000013,30.933531430207623
-6.800000000000011,29.64000000000013,29.763478338219432
-6.700000000000012,28.490000000000133,28.613420848721827
-6.600000000000012,27.360000000000134,27.483358761828008
-6.500000000000012,26.25000000000014,26.373545582872048
-6.400000000000013,25.16000000000014,25.283477615697798
-6.300000000000013,24.090000000000142,24.213404499579063
-6.2000000000000135,23.04000000000014,23.163325985373355
-6.100000000000014,22.010000000000144,22.1335121623371
-6.000000000000014,21.000000000000142,21.123426543732
-5.900000000000015,20.010000000000144,20.133334828747838
-5.800000000000015,19.04000000000014,19.163521040656423
-5.700000000000015,18.090000000000142,18.213421153192385
-5.600000000000016,17.160000000000142,17.283314333155428
-5.500000000000016,16.250000000000146,16.373500050385275
-5.400000000000016,15.360000000000145,15.483383755511452
-5.300000000000017,14.490000000000144,14.613259516507398
-5.200000000000017,13.640000000000143,13.76344402195987
-5.100000000000017,12.810000000000144,12.93330870237015
-5.000000000000018,12.000000000000142,12.123494033791793
-4.900000000000018,11.210000000000143,11.3333465198009
-4.8000000000000185,10.44000000000014,10.56353250918013
-4.700000000000019,9.69000000000014,9.81337151751045
-4.600000000000019,8.96000000000014,9.083557943371389
-4.5000000000000195,8.250000000000139,8.373381986202649
-4.40000000000002,7.560000000000134,7.683193748045444
-4.30000000000002,6.890000000000132,7.013375898572741
-4.200000000000021,6.240000000000133,6.363169577980926
-4.100000000000021,5.610000000000131,5.73335083174433
-4.000000000000021,5.000000000000128,5.123536436967035
-3.9000000000000212,4.410000000000124,4.533303865840715
-3.800000000000021,3.840000000000119,3.963488085437946
-3.700000000000021,3.2900000000001137,3.413231449660513
-3.600000000000021,2.760000000000108,2.883413422721763
-3.500000000000021,2.250000000000104,2.3731292202991647
-3.400000000000021,1.7600000000000993,1.8833078056678207
-3.3000000000000207,1.290000000000096,1.4134915038117046
-3.2000000000000206,0.8400000000000905,0.9631654303377857
-3.1000000000000205,0.4100000000000863,0.5333442292122508
-3.0000000000000204,8.171241461241152e-14,0.12352866637319068
-2.9000000000000203,-0.3899999999999233,-0.2668493521119197
-2.8000000000000203,-0.759999999999927,-0.63667211514069
-2.70000000000002,-1.109999999999931,-0.9864887291032507
-2.60000000000002,-1.4399999999999356,-1.3169327782959022
-2.50000000000002,-1.7499999999999396,-1.62676022383406
-2.40000000000002,-2.039999999999944,-1.9165811418818473
-2.30000000000002,-2.309999999999948,-2.187111708805844
-2.2000000000000197,-2.5599999999999525,-2.4369494550071287
-2.1000000000000196,-2.7899999999999565,-2.666780722234947
-2.0000000000000195,-2.999999999999961,-2.8766045386432912
-1.9000000000000195,-3.189999999999965,-3.067287708781847
-1.8000000000000194,-3.3599999999999692,-3.237141053949808
-1.7000000000000193,-3.509999999999973,-3.386458865178969
-1.6000000000000192,-3.639999999999977,-3.516464804878339
-1.500000000000019,-3.749999999999981,-3.6264963375711616
-1.400000000000019,-3.8399999999999848,-3.7164755265012492
-1.300000000000019,-3.9099999999999886,-3.786718792195462
-1.2000000000000188,-3.9599999999999924,-3.8365464040952855
-1.1000000000000187,-3.989999999999996,-3.866488079973046
-1.0000000000000187,-4,-3.8770022834062132
-0.9000000000000187,-3.9900000000000038,-3.866499539816207
-0.8000000000000187,-3.9600000000000075,-3.836527556597656
-0.7000000000000187,-3.9100000000000112,-3.7868884348158094
-0.6000000000000187,-3.840000000000015,-3.7166838092741634
-0.5000000000000188,-3.7500000000000187,-3.62661038049659
-0.4000000000000188,-3.6400000000000228,-3.5165450117608876
-0.3000000000000188,-3.5100000000000264,-3.3870066295825714
-0.2000000000000188,-3.36000000000003,-3.236791342921981
-0.1000000000000188,-3.1900000000000337,-3.066592309900803
-1.8790524691780774e-14,-3.0000000000000377,-3907970399.0665903
0.09999999999998122,-2.7900000000000413,-2.6662900628901323
0.19999999999998122,-2.560000000000045,-2.4360910298680105
0.2999999999999812,-2.310000000000049,-2.1858757432073577
0.39999999999998126,-2.0400000000000524,-1.9163373610290415
0.49999999999998124,-1.7500000000000564,-1.6262719922933278
0.5999999999999812,-1.4400000000000601,-1.3161985635157503
0.6999999999999812,-1.1100000000000638,-0.9859939379741014
0.7999999999999812,-0.7600000000000677,-0.6363548161922605
0.8999999999999811,-0.3900000000000716,-0.26638283297370124
0.9999999999999811,-7.549516567451064e-14,0.12411991061630588
1.0999999999999812,0.4099999999999211,0.5336057071831332
1.1999999999999813,0.8399999999999177,0.9636640313053751
1.2999999999999814,1.2899999999999139,1.4138364194055553
1.3999999999999815,1.759999999999911,1.8835931537113397
1.4999999999999816,2.2499999999999076,2.3736139647812537
1.5999999999999817,2.7599999999999048,2.883582432088433
1.6999999999999817,3.2899999999999014,3.413576492389057
1.7999999999999818,3.8399999999998986,3.9642586811599045
1.899999999999982,4.409999999999895,4.534405335991942
1.999999999999982,4.999999999999892,5.12372216585339
2.099999999999982,5.6099999999998875,5.733898349445043
2.199999999999982,6.239999999999885,6.364067082217224
2.299999999999982,6.8899999999998816,7.0142293360159425
2.399999999999982,7.559999999999878,7.683698769091949
2.4999999999999822,8.249999999999876,8.373877851044162
2.5999999999999823,8.959999999999873,9.084050405506007
2.6999999999999824,9.68999999999987,9.813606356313352
2.7999999999999825,10.439999999999866,10.563789742350796
2.8999999999999826,11.209999999999864,11.333966979322028
2.9999999999999827,11.999999999999861,12.123588960836917
3.0999999999999828,12.809999999999858,12.933773397997859
3.199999999999983,13.639999999999855,13.763952196872332
3.299999999999983,14.489999999999853,14.613626123398413
3.399999999999983,15.35999999999985,15.483809821542296
3.499999999999983,16.24999999999985,16.37398840691095
3.599999999999983,17.159999999999844,17.283704204488355
3.6999999999999833,18.089999999999844,18.213886177549615
3.7999999999999834,19.03999999999984,19.163629541772178
3.8999999999999835,20.009999999999838,20.133813761369414
3.9999999999999836,20.999999999999837,21.123581190243097
4.099999999999984,22.009999999999835,22.1337667954658
4.199999999999983,23.039999999999825,23.163948049229198
4.299999999999983,24.08999999999982,24.213741728637377
4.399999999999983,25.159999999999812,25.283923879164668
4.499999999999982,26.249999999999805,26.37373564100746
4.599999999999982,27.359999999999797,27.483559683838713
4.6999999999999815,28.48999999999979,28.613746109699644
4.799999999999981,29.63999999999978,29.763585118029958
4.899999999999981,30.809999999999775,30.93377110740919
4.9999999999999805,31.999999999999766,32.12362359341828
5.09999999999998,33.20999999999975,33.333808924839914
5.19999999999998,34.43999999999975,34.56367360525018
5.299999999999979,35.68999999999974,35.81385811070266
5.399999999999979,36.95999999999973,37.083733871698584
5.499999999999979,38.24999999999972,38.37361757682477
5.599999999999978,39.55999999999972,39.68380329405459
5.699999999999978,40.8899999999997,41.013696474017635
5.799999999999978,42.2399999999997,42.36359658655358
5.899999999999977,43.60999999999969,43.73378279846215
5.999999999999977,44.99999999999967,45.123691083477986
6.0999999999999766,46.40999999999967,46.533605464872885
6.199999999999976,47.83999999999966,47.963791641836615
6.299999999999976,49.289999999999644,49.413713127630885
6.3999999999999755,50.759999999999636,50.88364001151214
6.499999999999975,52.24999999999963,52.37357204433789
6.599999999999975,53.75999999999962,53.883758865381914
6.699999999999974,55.28999999999961,55.413696778488074
6.799999999999974,56.83999999999959,56.96363928899046
6.899999999999974,58.409999999999584,58.53358619700226
6.999999999999973,59.999999999999574,60.12377290890026
7.099999999999973,61.60999999999956,61.73372473891736
7.199999999999973,63.239999999999554,63.363680524338896
7.299999999999972,64.88999999999953,65.01364010261403
7.399999999999972,66.55999999999953,66.68360331997843
7.499999999999972,68.24999999999952,68.37357003086849
7.599999999999971,69.95999999999951,70.08375709263062
7.699999999999971,71.68999999999949,71.81372756590872
7.7999999999999705,73.43999999999949,73.56370121229703
7.89999999999997,75.20999999999947,75.33367791129773
7.99999999999997,76.99999999999946,77.12365754843785
8.09999999999997,78.80999999999943,78.93364001489739
8.199999999999969,80.63999999999943,80.76362520716472
8.299999999999969,82.48999999999941,82.6136130267166
8.399999999999968,84.3599999999994,84.48360337972146
8.499999999999968,86.2499999999994,86.37359617676336
8.599999999999968,88.15999999999937,88.28359133258512
8.699999999999967,90.08999999999936,90.21358876584954
8.799999999999967,92.03999999999935,92.16358839891656
8.899999999999967,94.00999999999934,94.13359015763547
8.999999999999966,95.99999999999932,96.12359397115125
9.099999999999966,98.00999999999931,98.13359977172331
9.199999999999966,100.0399999999993,100.16360749455635
9.299999999999965,102.08999999999929,102.21361707764198
9.399999999999965,104.15999999999927,104.28362846161042
9.499999999999964,106.24999999999926,106.37364158959166
9.599999999999964,108.35999999999925,108.4836564070853
9.699999999999964,110.48999999999921,110.61367286183842
9.799999999999963,112.6399999999992,112.7905090839972
9.899999999999963,114.80999999999919,114.94370216483225
9.999999999999963,116.99999999999919,117.12387443716153
10.099999999999962,119.20999999999916,119.33448698882695
10.199999999999962,121.43999999999915,121.5648681611485
10.299999999999962,123.68999999999913,123.81514461418664
10.399999999999961,125.95999999999913,126.0853648266753
10.499999999999961,128.2499999999991,128.37555135401087
10.59999999999996,130.5599999999991,130.6837714179713
10.69999999999996,132.88999999999908,133.014126426102
10.79999999999996,135.23999999999904,135.36443166791238
10.89999999999996,137.60999999999905,137.73470014817272
10.99999999999996,139.99999999999903,140.1236192923313
