d,w,p,pg
934,2,828,625.0108713405625
935,3,764,690.4530090102182
936,4,677,713.243403053455
937,5,641,723.6929839122273
938,6,552,729.2832371415736
939,7,241,732.5783525690136
940,1,1,273.09760036733803
941,2,681,629.7694913135311
942,3,667,695.6978645606471
943,4,643,718.658441055995
944,5,887,729.1867920783159
945,6,577,734.8198340384786
946,7,241,738.1407497210494
947,1,1,275.2305482220211
948,2,675,634.5281112864998
949,3,774,700.9427201110759
950,4,662,724.073479058535
951,5,741,734.6806002444044
952,6,663,740.3564309353839
953,7,241,743.7031468730848
955,2,744,639.2867312594684
956,3,726,706.1875756615048
957,4,673,729.4885170610748
958,5,682,740.1744084104929
959,6,635,745.8930278322888
960,7,233,749.2655440251204
961,1,3,279.4964439313874
962,2,738,644.0453512324369
963,3,726,711.4324312119338
964,4,737,734.9035550636149
965,5,691,745.6682165765814
966,6,605,751.429624729194
967,7,221,754.827941177156
968,1,2,281.62939178607047
969,2,725,648.8039712054056
970,3,655,716.6772867623627
971,4,699,740.3185930661548
972,5,686,751.1620247426699
973,6,837,756.9662216260989
974,7,306,760.3903383291918
975,1,1,283.76233964075357
976,2,809,653.5625911783742
977,3,684,721.9221423127915
978,4,722,745.7336310686948
979,5,687,756.6558329087585
980,6,7,762.502818523004
981,7,211,765.9527354812274
982,1,2,285.8952874954368
983,2,751,658.3212111513427
984,3,778,727.1669978632203
985,4,812,751.148669071235
986,5,720,762.149641074847
987,6,683,768.0394154199089
988,7,265,771.515132633263
989,1,16,288.02823535012
990,2,802,663.0798311243113
991,3,866,732.4118534136493
992,4,750,756.5637070737748
993,5,720,767.6434492409355
994,6,710,773.5760123168141
995,7,286,777.0775297852985
996,1,1,290.1611832048032
997,2,790,667.83845109728
998,3,801,737.6567089640781
999,4,774,761.9787450763148
1000,5,733,773.1372574070242
1001,6,619,779.112609213719
1002,7,304,782.6399269373339
1003,1,2,292.29413105948623
1004,2,782,672.5970710702485
1005,3,724,742.901564514507
1006,4,734,767.3937830788548
1007,5,752,778.6310655731127
1008,6,673,784.649206110624
1009,7,296,788.2023240893697
1011,2,726,677.3556910432172
1012,3,867,748.1464200649359
1013,4,722,772.8088210813947
1014,5,736,784.1248737392012
1015,6,6,790.1858030075291
1016,7,269,793.7647212414051
1017,1,3,296.56002676885237
1018,2,733,682.1143110161859
1019,3,832,753.3912756153647
1020,4,954,778.2238590839347
1021,5,833,789.6186819052898
1022,6,869,795.7223999044343
1023,7,420,799.3271183934407
1025,2,973,686.8729309891544
1026,3,1029,758.6361311657936
1027,4,957,783.6388970864747
1028,5,903,795.1124900713783
1029,6,851,801.2589968013392
1030,7,402,804.8895155454763
1031,1,2,300.8259224782187
1032,2,992,691.6315509621229
1033,3,907,763.8809867162227
1034,4,896,789.0539350890147
1035,5,892,800.6062982374667
1036,6,1,806.7955936982444
1037,7,352,810.451912697512
1038,1,3,302.9588703329017
1039,2,1040,696.3901709350916
1040,3,902,769.1258422666515
1041,4,1052,794.4689730915545
1042,5,921,806.1001064035554
1043,6,949,812.3321905951493
1044,7,369,816.0143098495475
1045,1,1,305.091818187585
1046,2,1027,701.1487909080602
1047,3,533,774.3706978170803
1048,4,1193,799.8840110940946
1049,5,24,811.5939145696439
1050,6,1010,817.8687874920543
1051,7,407,821.5767070015833
1052,1,1,307.224766042268
1053,2,992,705.9074108810287
1054,3,568,779.6155533675092
1055,4,973,805.2990490966346
1056,5,1046,817.0877227357323
1057,6,910,823.4053843889594
1058,7,391,827.1391041536187
1059,1,1,309.35771389695117
1060,2,1063,710.6660308539974
1061,3,1071,784.860408917938
1062,4,1073,810.7140870991745
1063,5,1013,822.581530901821
1064,6,956,828.9419812858644
1065,7,396,832.7015013056543
1067,2,1098,715.424650826966
1068,3,1167,790.1052644683668
