1    0  2  0  
2    2  5  3.5725042364155697  
3    5  13  13.78501795567069  
4    9  29  30.62717333296199  
5    14  47  54.33333739290806  
6    20  73  85.12032873443799  
7    27  107  123.17972948121488  
8    35  151  168.68294619504871  
9    44  197  221.78682996793907  
10    54  257  282.6381237888109  
11    65  317  351.376708180794  
12    77  397  428.137887889736  
13    90  467  513.053956841226  
14    104  571  606.2552283629473  
15    119  659  707.8706711255801  
16    135  769  818.0282557606931  
17    152  883  936.8550912709383  
18    170  1019  1064.477411562652  
19    189  1151  1201.0204585500958  
20    209  1291  1346.608297778987  
21    230  1453  1501.363594374509  
22    252  1607  1665.4073706682957  
23    275  1783  1838.8587616655427  
24    299  1987  2021.8347802921621  
25    324  2153  2214.450100920648  
26    350  2371  2416.816866877317  
27    377  2593  2629.044525382445  
28    405  2791  2851.239691589001  
29    434  3037  3083.506041998178  
30    464  3307  3325.9442364819142  
31    495  3541  3578.6518673811315  
32    527  3797  3841.72343362562  
33    560  4073  4115.250337493872  
34    594  4357  4399.320901460089  
35    629  4657  4694.020402526791  
36    665  4973  4999.431121485478  
37    702  5303  5315.63240465937  
38    740  5641  5642.700735840601  
39    779  5939  5980.709816322185  
40    819  6301  6329.730651129118  
41    860  6679  6689.831639762536  
42    902  7019  7061.078669978075  
43    945  7477  7443.535213318697  
44    989  7829  7837.262421309363  
45    1034  8243  8242.319221393658  
46    1080  8681  8658.762411849286  
47    1127  9091  9086.646755060023  
48    1175  9491  9526.02506864619  
49    1224  9931  9976.948314064744  
50    1274  10427  10439.465682384589  
51    1325  10903  10913.624677023621  
52    1377  11423  11399.471193303023  
53    1430  11939  11897.049594731881  
54    1484  12437  12406.402785983437  
55    1539  12923  12927.572282563624  
56    1595  13463  13460.598277204548  
57    1652  14009  14005.519703041029  
58    1710  14621  14562.374293648332  
59    1769  15149  15131.198640034345  
60    1829  15679  15712.028244690784  
61    1890  16273  16304.897572815871  
62    1952  16931  16909.84010082608  
63    2015  17519  17526.88836227741  
64    2079  18143  18156.07399131766  
65    2144  18797  18797.42776379071  
66    2210  19483  19450.979636112086  
67    2277  20143  20116.758782032644  
68    2345  20857  20794.793627403727  
69    2414  21521  21485.111883053538  
70    2484  22157  22187.74057588012  
71    2555  22901  22902.70607826204  
72    2627  23623  23630.034135883172  
73    2700  24317  24369.749894063512  
74    2774  25147  25121.877922683118  
75    2849  25913  25886.442239781816  
76    2925  26687  26663.466333912867  
77    3002  27481  27452.97318532421  
78    3080  28289  28254.985286037  
79    3159  29059  29069.524658886796  
80    3239  29921  29896.612875589053  
81    3320  30809  30736.271073886877  
82    3402  31643  31588.519973835362  
83    3485  32491  32453.37989327361  
84    3569  33343  33330.87076253234  
85    3654  34213  34221.01213842205  
86    3740  35089  35123.82321754384  
87    3827  36017  36039.322848962445  
88    3915  36923  36967.52954627853  
89    4004  37871  37908.461499134966  
90    4094  38867  38862.13658418989  
91    4185  39829  39828.57237558684  
92    4277  40849  40807.7861549512  
93    4370  41809  41799.794920939705  
94    4464  42703  42804.615398368835  
95    4559  43783  43822.26404694645  
96    4655  44797  44852.757069629784  
97    4752  45887  45896.11042063226  
98    4850  46997  46952.339813101455  
99    4949  48049  48021.46072649022  
100    5049  49123  49103.48841364512  
101    5150  50153  50198.437907638705  
102    5252  51347  51306.32402837921  
103    5355  52433  52427.16138904414  
104    5459  53593  53560.964402410704  
105    5564  54679  54707.74728721362  
106    5670  55871  55867.5240747925  
107    5777  56963  57040.30861662613  
108    5885  58129  58226.11459432573  
109    5994  59281  59424.95553707885  
110    6104  60589  60636.84486756316  
111    6215  61813  61861.796123249456  
112    6327  63103  63099.820253076614  
113    6440  64327  64350.92980228877  
114    6554  65629  65615.13992756947  
115    6669  66943  66892.46266197758  
116    6785  68161  68182.9102502277  
117    6902  69539  69486.49487350715  
118    7020  70913  70803.22860238612  
119    7139  72109  72133.12338504227  
120    7259  73529  73476.19104465254  
121    7380  74857  74832.44327988545  
122    7502  76243  76201.89166661278  
123    7625  77591  77584.54766013887  
124    7749  79063  78980.42259765035  
125    7874  80449  80389.52770074815  
126    8000  81817  81811.87407799263  
127    8127  83243  83247.47272742672  
128    8255  84719  84696.3345390575  
129    8384  86249  86158.47029728617  
130    8514  87683  87633.89068328134  
131    8645  89269  89122.60627729289  
132    8777  90697  90624.62756090602  
133    8910  92251  92139.96491923559  
134    9044  93703  93668.62864306154  
135    9179  95231  95210.62893090694  
136    9315  96769  96765.9758910598  
137    9452  98443  98334.67954354039  
138    9590  99989  99916.74982201563  
