x,F,PG
-10,77,76.87514125630194
-9.9,75.21000000000001,75.08514125630195
-9.8,73.44000000000003,73.31514125630197
-9.700000000000001,71.69000000000001,71.56514125630196
-9.600000000000001,69.96000000000002,69.83514125630197
-9.500000000000002,68.25000000000003,68.12514125630197
-9.400000000000002,66.56000000000003,66.43514125630199
-9.300000000000002,64.89000000000004,64.765141256302
-9.200000000000003,63.24000000000005,63.115141256301996
-9.100000000000003,61.610000000000056,61.485141256302
-9.000000000000004,60.000000000000064,59.875141256302015
-8.900000000000004,58.41000000000005,58.285141256302005
-8.800000000000004,56.84000000000006,56.715141256302005
-8.700000000000005,55.29000000000008,55.16514125630202
-8.600000000000005,53.76000000000007,53.63514125630202
-8.500000000000005,52.25000000000007,52.12514125630202
-8.400000000000006,50.76000000000009,50.635141256302035
-8.300000000000006,49.29000000000009,49.165141256302036
-8.200000000000006,47.840000000000096,47.71514125630205
-8.100000000000007,46.410000000000096,46.28514125630205
-8.000000000000007,45.0000000000001,44.875141256302044
-7.9000000000000075,43.6100000000001,43.48514125630205
-7.800000000000008,42.24000000000011,42.11514125630205
-7.700000000000008,40.890000000000114,40.76514125630206
-7.6000000000000085,39.560000000000116,39.43514125630206
-7.500000000000009,38.250000000000114,38.125141256302065
-7.400000000000009,36.96000000000012,36.835141256302066
-7.30000000000001,35.690000000000126,35.56514125630207
-7.20000000000001,34.440000000000126,34.31514125630207
-7.10000000000001,33.21000000000012,33.08514125630207
-7.000000000000011,32.00000000000013,31.875141256302076
-6.900000000000011,30.81000000000013,30.685141256302074
-6.800000000000011,29.64000000000013,29.515141256302076
-6.700000000000012,28.490000000000133,28.36514125630208
-6.600000000000012,27.360000000000134,27.235141256302082
-6.500000000000012,26.25000000000014,26.125141256302086
-6.400000000000013,25.16000000000014,25.035141256302087
-6.300000000000013,24.090000000000142,23.96514125630209
-6.2000000000000135,23.04000000000014,22.91514125630209
-6.100000000000014,22.010000000000144,21.88514125630209
-6.000000000000014,21.000000000000142,20.87514125630209
-5.900000000000015,20.010000000000144,19.88514125630209
-5.800000000000015,19.04000000000014,18.91514125630209
-5.700000000000015,18.090000000000142,17.96514125630209
-5.600000000000016,17.160000000000142,17.03514125630209
-5.500000000000016,16.250000000000146,16.125141256302093
-5.400000000000016,15.360000000000145,15.235141256302093
-5.300000000000017,14.490000000000144,14.365141256302094
-5.200000000000017,13.640000000000143,13.51514125630209
-5.100000000000017,12.810000000000144,12.685141256302094
-5.000000000000018,12.000000000000142,11.87514125630209
-4.900000000000018,11.210000000000143,11.085141256302093
-4.8000000000000185,10.44000000000014,10.315141256302088
-4.700000000000019,9.69000000000014,9.565141256302088
-4.600000000000019,8.96000000000014,8.835141256302087
-4.5000000000000195,8.250000000000139,8.125141256302086
-4.40000000000002,7.560000000000134,7.435141256302082
-4.30000000000002,6.890000000000132,6.76514125630208
-4.200000000000021,6.240000000000133,6.115141256302081
-4.100000000000021,5.610000000000131,5.485141256302079
-4.000000000000021,5.000000000000128,4.875141256302076
-3.9000000000000212,4.410000000000124,4.285141256302072
-3.800000000000021,3.840000000000119,3.7151412563020685
-3.700000000000021,3.2900000000001137,3.1651412563020624
-3.600000000000021,2.760000000000108,2.635141256302056
-3.500000000000021,2.250000000000104,2.1251412563020526
-3.400000000000021,1.7600000000000993,1.6351412563020489
-3.3000000000000207,1.290000000000096,1.1651412563020447
-3.2000000000000206,0.8400000000000905,0.7151412563020383
-3.1000000000000205,0.4100000000000863,0.285141256302035
-3.0000000000000204,8.171241461241152e-14,-0.12485874369796868
-2.9000000000000203,-0.3899999999999233,-0.5148587436979746
-2.8000000000000203,-0.759999999999927,-0.8848587436979791
-2.70000000000002,-1.109999999999931,-1.2348587436979823
-2.60000000000002,-1.4399999999999356,-1.564858743697986
-2.50000000000002,-1.7499999999999396,-1.8748587436979909
-2.40000000000002,-2.039999999999944,-2.1648587436979954
-2.30000000000002,-2.309999999999948,-2.4348587436979994
-2.2000000000000197,-2.5599999999999525,-2.684858743698004
-2.1000000000000196,-2.7899999999999565,-2.914858743698008
-2.0000000000000195,-2.999999999999961,-3.124858743698012
-1.9000000000000195,-3.189999999999965,-3.314858743698016
-1.8000000000000194,-3.3599999999999692,-3.4848587436980205
-1.7000000000000193,-3.509999999999973,-3.6348587436980244
-1.6000000000000192,-3.639999999999977,-3.7648587436980283
-1.500000000000019,-3.749999999999981,-3.874858743698032
-1.400000000000019,-3.8399999999999848,-3.964858743698036
-1.300000000000019,-3.9099999999999886,-4.03485874369804
-1.2000000000000188,-3.9599999999999924,-4.084858743698044
-1.1000000000000187,-3.989999999999996,-4.114858743698047
-1.0000000000000187,-4,-4.124858743698051
-0.9000000000000187,-3.9900000000000038,-4.114858743698056
-0.8000000000000187,-3.9600000000000075,-4.084858743698058
-0.7000000000000187,-3.9100000000000112,-4.034858743698063
-0.6000000000000187,-3.840000000000015,-3.9648587436980662
-0.5000000000000188,-3.7500000000000187,-3.87485874369807
-0.4000000000000188,-3.6400000000000228,-3.764858743698074
-0.3000000000000188,-3.5100000000000264,-3.6348587436980777
-0.2000000000000188,-3.36000000000003,-3.4848587436980814
-0.1000000000000188,-3.1900000000000337,-3.314858743698085
-1.8790524691780774e-14,-3.0000000000000377,-3.1248587436980886
0.09999999999998122,-2.7900000000000413,-2.914858743698093
0.19999999999998122,-2.560000000000045,-2.6848587436980966
0.2999999999999812,-2.310000000000049,-2.4348587436981
0.39999999999998126,-2.0400000000000524,-2.1648587436981037
0.49999999999998124,-1.7500000000000564,-1.8748587436981072
0.5999999999999812,-1.4400000000000601,-1.5648587436981116
0.6999999999999812,-1.1100000000000638,-1.2348587436981155
0.7999999999999812,-0.7600000000000677,-0.884858743698119
0.8999999999999811,-0.3900000000000716,-0.5148587436981227
0.9999999999999811,-7.549516567451064e-14,-0.12485874369812655
1.0999999999999812,0.4099999999999211,0.2851412563018696
1.1999999999999813,0.8399999999999177,0.7151412563018664
1.2999999999999814,1.2899999999999139,1.165141256301863
1.3999999999999815,1.759999999999911,1.63514125630186
1.4999999999999816,2.2499999999999076,2.125141256301857
1.5999999999999817,2.7599999999999048,2.6351412563018535
1.6999999999999817,3.2899999999999014,3.16514125630185
1.7999999999999818,3.8399999999998986,3.715141256301847
1.899999999999982,4.409999999999895,4.285141256301844
1.999999999999982,4.999999999999892,4.875141256301841
2.099999999999982,5.6099999999998875,5.485141256301836
2.199999999999982,6.239999999999885,6.1151412563018335
2.299999999999982,6.8899999999998816,6.76514125630183
2.399999999999982,7.559999999999878,7.4351412563018275
2.4999999999999822,8.249999999999876,8.125141256301823
2.5999999999999823,8.959999999999873,8.83514125630182
2.6999999999999824,9.68999999999987,9.565141256301818
2.7999999999999825,10.439999999999866,10.315141256301816
2.8999999999999826,11.209999999999864,11.085141256301814
2.9999999999999827,11.999999999999861,11.875141256301811
3.0999999999999828,12.809999999999858,12.685141256301808
3.199999999999983,13.639999999999855,13.515141256301805
3.299999999999983,14.489999999999853,14.3651412563018
3.399999999999983,15.35999999999985,15.2351412563018
3.499999999999983,16.24999999999985,16.1251412563018
3.599999999999983,17.159999999999844,17.03514125630179
3.6999999999999833,18.089999999999844,17.96514125630179
3.7999999999999834,19.03999999999984,18.915141256301787
3.8999999999999835,20.009999999999838,19.885141256301786
3.9999999999999836,20.999999999999837,20.875141256301784
4.099999999999984,22.009999999999835,21.885141256301782
4.199999999999983,23.039999999999825,22.915141256301773
4.299999999999983,24.08999999999982,23.965141256301767
4.399999999999983,25.159999999999812,25.03514125630176
4.499999999999982,26.249999999999805,26.125141256301752
4.599999999999982,27.359999999999797,27.235141256301745
4.6999999999999815,28.48999999999979,28.365141256301737
4.799999999999981,29.63999999999978,29.515141256301728
4.899999999999981,30.809999999999775,30.685141256301723
4.9999999999999805,31.999999999999766,31.875141256301713
5.09999999999998,33.20999999999975,33.0851412563017
5.19999999999998,34.43999999999975,34.3151412563017
5.299999999999979,35.68999999999974,35.56514125630169
5.399999999999979,36.95999999999973,36.83514125630168
5.499999999999979,38.24999999999972,38.125141256301674
5.599999999999978,39.55999999999972,39.43514125630166
5.699999999999978,40.8899999999997,40.765141256301646
5.799999999999978,42.2399999999997,42.11514125630164
5.899999999999977,43.60999999999969,43.48514125630163
5.999999999999977,44.99999999999967,44.875141256301625
6.0999999999999766,46.40999999999967,46.285141256301614
6.199999999999976,47.83999999999966,47.71514125630161
6.299999999999976,49.289999999999644,49.165141256301595
6.3999999999999755,50.759999999999636,50.63514125630159
6.499999999999975,52.24999999999963,52.125141256301575
6.599999999999975,53.75999999999962,53.635141256301566
6.699999999999974,55.28999999999961,55.16514125630155
6.799999999999974,56.83999999999959,56.71514125630154
6.899999999999974,58.409999999999584,58.28514125630153
6.999999999999973,59.999999999999574,59.875141256301525
7.099999999999973,61.60999999999956,61.48514125630152
7.199999999999973,63.239999999999554,63.1151412563015
7.299999999999972,64.88999999999953,64.76514125630149
7.399999999999972,66.55999999999953,66.43514125630148
7.499999999999972,68.24999999999952,68.12514125630146
7.599999999999971,69.95999999999951,69.83514125630145
7.699999999999971,71.68999999999949,71.56514125630144
7.7999999999999705,73.43999999999949,73.31514125630143
7.89999999999997,75.20999999999947,75.08514125630141
