d,w,p,pg
934,2,828,188.9566194505358
935,3,764,188.9565026491169
936,4,677,188.95638609727368
937,5,641,188.9562697942071
938,6,552,188.95615373912142
939,7,241,188.95603793122447
940,1,1,1.8148777714394317
941,2,681,188.95662119387634
942,3,667,188.95650525855788
943,4,643,188.95638956912552
944,5,887,188.95627412479791
945,6,577,188.9561589247969
946,7,241,188.95604396834773
947,1,1,1.8148779622999067
948,2,675,188.95662291147136
949,3,774,188.95650782950338
950,4,662,188.95639298981322
951,5,741,188.95627839163663
952,6,663,188.9561640342125
953,7,241,188.95604991678294
955,2,744,188.95662460388695
956,3,726,188.95651036279907
957,4,673,188.95639636045954
958,5,682,188.9562825961207
959,6,635,188.95616906903805
960,7,233,188.95605577847016
961,1,3,1.8148783356793996
962,2,738,188.9566262716728
963,3,726,188.95651285926593
964,4,737,188.9563996821545
965,5,691,188.95628673960707
966,6,605,188.9561740308951
967,7,221,188.95606155529322
968,1,2,1.8148785183190588
969,2,725,188.9566279153627
970,3,655,188.95651531970134
971,4,699,188.95640295595695
972,5,686,188.9562908234136
973,6,837,188.95617892135857
974,7,306,188.95606724908185
975,1,1,1.8148786983361995
976,2,809,188.95662953547503
977,3,684,188.95651774487973
978,4,722,188.95640618289505
979,5,687,188.95629484882045
980,6,7,188.95618374195826
981,7,211,188.95607286161362
982,1,2,1.8148788757869043
983,2,751,188.95663113251356
984,3,778,188.95652013555355
985,4,812,188.95640936396808
986,5,720,188.95629881707143
987,6,683,188.95618849418062
988,7,265,188.95607839461553
989,1,16,1.8148790507256682
990,2,802,188.95663270696772
991,3,866,188.95652249245398
992,4,750,188.95641250014694
993,5,720,188.95630272937524
994,6,710,188.9561931794703
995,7,286,188.95608384976617
996,1,1,1.8148792232054536
997,2,790,188.95663425931318
998,3,801,188.95652481629168
999,4,774,188.95641559237532
1000,5,733,188.95630658690683
1001,6,619,188.95619779923143
1002,7,304,188.95608922869715
1003,1,2,1.814879393277744
1004,2,782,188.9566357900124
1005,3,724,188.9565271077575
1006,4,734,188.95641864157074
1007,5,752,188.95631039080837
1008,6,673,188.95620235482923
1009,7,296,188.9560945329948
1011,2,726,188.956637299515
1012,3,867,188.95652936752325
1013,4,722,188.95642164862522
1014,5,736,188.95631414219056
1015,6,6,188.9562068475912
1016,7,269,188.95609976420172
1017,1,3,1.814879726398691
1018,2,733,188.95663878825818
1019,3,832,188.9565315962421
1020,4,954,188.95642461440644
1021,5,833,188.95631784213361
1022,6,869,188.95621127880847
1023,7,420,188.95610492381832
1025,2,973,188.95664025666736
1026,3,1029,188.95653379454959
1027,4,957,188.9564275397583
1028,5,903,188.95632149168836
1029,6,851,188.9562156497371
1030,7,402,188.9561100133042
1031,1,2,1.8148800504727063
1032,2,992,188.95664170515622
1033,3,907,188.956535963064
1034,4,896,188.95643042550188
1035,5,892,188.9563250918771
1036,6,1,188.9562199615991
1037,7,352,188.9561150340796
1038,1,3,1.8148802092315084
1039,2,1040,188.9566431341275
1040,3,902,188.95653810238684
1041,4,1052,188.95643327243627
1042,5,921,188.95632864369483
1043,6,949,188.95622421558377
1044,7,369,188.95611998752656
1045,1,1,1.8148803658633987
1046,2,1027,188.95664454397286
1047,3,533,188.9565402131036
1048,4,1193,188.95643608133906
1049,5,24,188.95633214810985
1050,6,1010,188.95622841284865
1051,7,407,188.95612487499042
1052,1,1,1.814880520410834
1053,2,992,188.9566459350739
1054,3,568,188.95654229578432
1055,4,973,188.95643885296735
1056,5,1046,188.95633560606478
1057,6,910,188.9562325545206
1058,7,391,188.95612969778082
1059,1,1,1.8148806729151492
1060,2,1063,188.95664730780192
1061,3,1071,188.95654435098388
1062,4,1073,188.95644158805817
1063,5,1013,188.9563390184775
1064,6,956,188.95623664169685
1065,7,396,188.95613445717308
1067,2,1098,188.9566486625185
1068,3,1167,188.95654637924258
