x,F,PG
-10,77,-3342.543771017922
-9.9,75.21000000000001,-3246.624149974666
-9.8,73.44000000000003,-3152.5550376856136
-9.700000000000001,71.69000000000001,-3060.318434150764
-9.600000000000001,69.96000000000002,-2969.896339370118
-9.500000000000002,68.25000000000003,-2881.270753343676
-9.400000000000002,66.56000000000003,-2794.4236760714375
-9.300000000000002,64.89000000000004,-2709.337107553403
-9.200000000000003,63.24000000000005,-2625.9930477895714
-9.100000000000003,61.610000000000056,-2544.3734967799437
-9.000000000000004,60.000000000000064,-2464.4604545245197
-8.900000000000004,58.41000000000005,-2386.2359210232994
-8.800000000000004,56.84000000000006,-2309.6818962762823
-8.700000000000005,55.29000000000008,-2234.7803802834687
-8.600000000000005,53.76000000000007,-2161.513373044859
-8.500000000000005,52.25000000000007,-2089.8628745604524
-8.400000000000006,50.76000000000009,-2019.8108848302497
-8.300000000000006,49.29000000000009,-1951.3394038542506
-8.200000000000006,47.840000000000096,-1884.430431632455
-8.100000000000007,46.410000000000096,-1819.065968164863
-8.000000000000007,45.0000000000001,-1755.2280134514747
-7.9000000000000075,43.6100000000001,-1692.8985674922897
-7.800000000000008,42.24000000000011,-1632.0596302873087
-7.700000000000008,40.890000000000114,-1572.6932018365308
-7.6000000000000085,39.560000000000116,-1514.7812821399568
-7.500000000000009,38.250000000000114,-1458.3058711975864
-7.400000000000009,36.96000000000012,-1403.2489690094192
-7.30000000000001,35.690000000000126,-1349.5925755754558
-7.20000000000001,34.440000000000126,-1297.318690895696
-7.10000000000001,33.21000000000012,-1246.4093149701398
-7.000000000000011,32.00000000000013,-1196.846447798787
-6.900000000000011,30.81000000000013,-1148.6120893816378
-6.800000000000011,29.64000000000013,-1101.6882397186926
-6.700000000000012,28.490000000000133,-1056.0568988099503
-6.600000000000012,27.360000000000134,-1011.7000666554122
-6.500000000000012,26.25000000000014,-968.5997432550773
-6.400000000000013,25.16000000000014,-926.7379286089462
-6.300000000000013,24.090000000000142,-886.0966227170185
-6.2000000000000135,23.04000000000014,-846.6578255792945
-6.100000000000014,22.010000000000144,-808.403537195774
-6.000000000000014,21.000000000000142,-771.3157575664571
-5.900000000000015,20.010000000000144,-735.3764866913439
-5.800000000000015,19.04000000000014,-700.5677245704342
-5.700000000000015,18.090000000000142,-666.871471203728
