x,F,PG
-10,77,50
-9.9,75.21000000000001,48.510000000000005
-9.8,73.44000000000003,47.04000000000001
-9.700000000000001,71.69000000000001,45.59
-9.600000000000001,69.96000000000002,44.16000000000002
-9.500000000000002,68.25000000000003,42.750000000000014
-9.400000000000002,66.56000000000003,41.360000000000035
-9.300000000000002,64.89000000000004,39.99000000000004
-9.200000000000003,63.24000000000005,38.64000000000004
-9.100000000000003,61.610000000000056,37.310000000000045
-9.000000000000004,60.000000000000064,36.00000000000005
-8.900000000000004,58.41000000000005,34.71000000000005
-8.800000000000004,56.84000000000006,33.44000000000005
-8.700000000000005,55.29000000000008,32.190000000000055
-8.600000000000005,53.76000000000007,30.960000000000058
-8.500000000000005,52.25000000000007,29.75000000000006
-8.400000000000006,50.76000000000009,28.560000000000073
-8.300000000000006,49.29000000000009,27.390000000000068
-8.200000000000006,47.840000000000096,26.240000000000073
-8.100000000000007,46.410000000000096,25.11000000000008
-8.000000000000007,45.0000000000001,24.000000000000078
-7.9000000000000075,43.6100000000001,22.91000000000008
-7.800000000000008,42.24000000000011,21.84000000000008
-7.700000000000008,40.890000000000114,20.790000000000088
-7.6000000000000085,39.560000000000116,19.76000000000009
-7.500000000000009,38.250000000000114,18.75000000000009
-7.400000000000009,36.96000000000012,17.760000000000097
-7.30000000000001,35.690000000000126,16.790000000000095
-7.20000000000001,34.440000000000126,15.840000000000096
-7.10000000000001,33.21000000000012,14.910000000000093
-7.000000000000011,32.00000000000013,14.000000000000096
-6.900000000000011,30.81000000000013,13.110000000000095
-6.800000000000011,29.64000000000013,12.240000000000094
-6.700000000000012,28.490000000000133,11.390000000000096
-6.600000000000012,27.360000000000134,10.560000000000098
-6.500000000000012,26.25000000000014,9.750000000000103
-6.400000000000013,25.16000000000014,8.9600000000001
-6.300000000000013,24.090000000000142,8.1900000000001
-6.2000000000000135,23.04000000000014,7.440000000000101
-6.100000000000014,22.010000000000144,6.710000000000104
-6.000000000000014,21.000000000000142,6.0000000000000995
-5.900000000000015,20.010000000000144,5.310000000000098
-5.800000000000015,19.04000000000014,4.6400000000000965
-5.700000000000015,18.090000000000142,3.990000000000098
-5.600000000000016,17.160000000000142,3.3600000000000954
-5.500000000000016,16.250000000000146,2.750000000000096
-5.400000000000016,15.360000000000145,2.160000000000096
-5.300000000000017,14.490000000000144,1.590000000000094
-5.200000000000017,13.640000000000143,1.0400000000000915
-5.100000000000017,12.810000000000144,0.5100000000000922
-5.000000000000018,12.000000000000142,8.881784197001252e-14
-4.900000000000018,11.210000000000143,-0.4899999999999114
-4.8000000000000185,10.44000000000014,-0.9599999999999156
-4.700000000000019,9.69000000000014,-1.4099999999999167
-4.600000000000019,8.96000000000014,-1.8399999999999181
-4.5000000000000195,8.250000000000139,-2.24999999999992
-4.40000000000002,7.560000000000134,-2.639999999999926
-4.30000000000002,6.890000000000132,-3.0099999999999287
-4.200000000000021,6.240000000000133,-3.3599999999999284
-4.100000000000021,5.610000000000131,-3.689999999999932
-4.000000000000021,5.000000000000128,-3.999999999999936
-3.9000000000000212,4.410000000000124,-4.28999999999994
-3.800000000000021,3.840000000000119,-4.559999999999944
-3.700000000000021,3.2900000000001137,-4.80999999999995
-3.600000000000021,2.760000000000108,-5.039999999999955
-3.500000000000021,2.250000000000104,-5.249999999999958
-3.400000000000021,1.7600000000000993,-5.439999999999964
-3.3000000000000207,1.290000000000096,-5.609999999999967
-3.2000000000000206,0.8400000000000905,-5.759999999999971
-3.1000000000000205,0.4100000000000863,-5.889999999999975
-3.0000000000000204,8.171241461241152e-14,-5.999999999999979
-2.9000000000000203,-0.3899999999999233,-6.089999999999985
-2.8000000000000203,-0.759999999999927,-6.159999999999988
-2.70000000000002,-1.109999999999931,-6.209999999999991
-2.60000000000002,-1.4399999999999356,-6.239999999999996
-2.50000000000002,-1.7499999999999396,-6.25
-2.40000000000002,-2.039999999999944,-6.240000000000004
-2.30000000000002,-2.309999999999948,-6.210000000000007
-2.2000000000000197,-2.5599999999999525,-6.160000000000012
-2.1000000000000196,-2.7899999999999565,-6.090000000000016
-2.0000000000000195,-2.999999999999961,-6.0000000000000195
-1.9000000000000195,-3.189999999999965,-5.890000000000023
-1.8000000000000194,-3.3599999999999692,-5.760000000000027
-1.7000000000000193,-3.509999999999973,-5.610000000000031
-1.6000000000000192,-3.639999999999977,-5.440000000000035
-1.500000000000019,-3.749999999999981,-5.250000000000037
-1.400000000000019,-3.8399999999999848,-5.040000000000042
-1.300000000000019,-3.9099999999999886,-4.810000000000045
-1.2000000000000188,-3.9599999999999924,-4.5600000000000485
-1.1000000000000187,-3.989999999999996,-4.290000000000052
-1.0000000000000187,-4,-4.000000000000056
-0.9000000000000187,-3.9900000000000038,-3.69000000000006
-0.8000000000000187,-3.9600000000000075,-3.360000000000064
-0.7000000000000187,-3.9100000000000112,-3.0100000000000673
-0.6000000000000187,-3.840000000000015,-2.640000000000071
-0.5000000000000188,-3.7500000000000187,-2.2500000000000755
-0.4000000000000188,-3.6400000000000228,-1.840000000000079
-0.3000000000000188,-3.5100000000000264,-1.4100000000000827
-0.2000000000000188,-3.36000000000003,-0.9600000000000866
-0.1000000000000188,-3.1900000000000337,-0.4900000000000902
-1.8790524691780774e-14,-3.0000000000000377,-9.395262345890352e-14
0.09999999999998122,-2.7900000000000413,0.5099999999999023
0.19999999999998122,-2.560000000000045,1.0399999999998986
0.2999999999999812,-2.310000000000049,1.589999999999895
0.39999999999998126,-2.0400000000000524,2.1599999999998913
0.49999999999998124,-1.7500000000000564,2.749999999999887
0.5999999999999812,-1.4400000000000601,3.3599999999998835
0.6999999999999812,-1.1100000000000638,3.9899999999998794
0.7999999999999812,-0.7600000000000677,4.639999999999876
0.8999999999999811,-0.3900000000000716,5.309999999999872
0.9999999999999811,-7.549516567451064e-14,5.999999999999868
1.0999999999999812,0.4099999999999211,6.709999999999864
1.1999999999999813,0.8399999999999177,7.439999999999861
1.2999999999999814,1.2899999999999139,8.18999999999986
1.3999999999999815,1.759999999999911,8.959999999999855
1.4999999999999816,2.2499999999999076,9.749999999999853
1.5999999999999817,2.7599999999999048,10.55999999999985
