1,    0,    2,     1.8928909752688707,    0.9464454876344354 
2,    10,    31,     26.370751508191322,    0.8506694034900426 
3,    20,    73,     57.84266146861744,    0.7923652255974992 
4,    30,    127,     101.04804562771605,    0.7956539025804413 
5,    40,    179,     132.35732858587596,    0.7394264166808713 
6,    50,    233,     178.8576308075857,    0.7676293167707541 
7,    60,    283,     221.43678547654005,    0.7824621394930744 
8,    70,    353,     253.48321664646883,    0.7180827667038777 
9,    80,    419,     317.13449498908574,    0.7568842362508013 
10,    90,    467,     336.9595899284469,    0.7215408777911069 
11,    100,    547,     402.22529367181767,    0.7353296045188623 
12,    110,    607,     440.5646303666123,    0.7258066398131998 
13,    120,    661,     474.60683887283864,    0.7180133719710116 
14,    130,    739,     551.9885443397048,    0.7469398434908049 
15,    140,    811,     556.7010916418594,    0.6864378441946478 
16,    150,    877,     644.4165356769721,    0.7347965059030469 
17,    160,    947,     668.4789965557727,    0.705891231843477 
18,    170,    1019,     712.5074207082062,    0.6992221989285634 
19,    180,    1087,     795.4352573207435,    0.7317711658884485 
20,    190,    1153,     787.1589479857463,    0.6827050719737608 
21,    200,    1229,     898.8578216037041,    0.7313733292137543 
22,    210,    1297,     901.0024030281219,    0.6946818835991687 
23,    220,    1381,     964.28692819557,    0.6982526634290876 
24,    230,    1453,     1042.4774514110425,    0.7174655549972763 
25,    240,    1523,     1027.595489430023,    0.6747179838673821 
26,    250,    1597,     1161.192102053695,    0.7271083920185942 
27,    260,    1663,     1136.9552436622191,    0.6836772361167884 
28,    270,    1741,     1228.0364270432383,    0.7053626806681438 
29,    280,    1823,     1290.1217850669263,    0.7076915990493288 
30,    290,    1901,     1278.363806836219,    0.6724691251111095 
31,    300,    1993,     1427.7784681506023,    0.7163966222531873 
32,    310,    2063,     1376.6920177045636,    0.6673252630657118 
33,    320,    2131,     1501.8037216145926,    0.7047413053095226 
34,    330,    2221,     1536.722493514637,    0.6919056702001968 
35,    340,    2293,     1540.0082849895161,    0.6716128586958204 
36,    350,    2371,     1695.423718588817,    0.7150669416232885 
37,    360,    2437,     1621.4789148672542,    0.6653586027358449 
38,    370,    2539,     1783.2846744763929,    0.7023570990454482 
39,    380,    2621,     1781.7758954369267,    0.6798076670877248 
40,    390,    2689,     1812.7900987187575,    0.674150278437619 
41,    400,    2749,     1961.432993058358,    0.7135078185006759 
42,    410,    2833,     1873.0707801416854,    0.6611615884721798 
43,    420,    2909,     2069.78955111453,    0.7115123929578996 
44,    430,    3001,     2025.8002129734527,    0.6750417237499009 
45,    440,    3083,     2096.4024860617196,    0.6799878320018552 
46,    450,    3187,     2223.757093651915,    0.6977587366337983 
47,    460,    3259,     2133.3492432006383,    0.6546024066279957 
48,    470,    3343,     2358.3566810492434,    0.7054611669306741 
49,    480,    3433,     2270.196883686387,    0.6612865958888399 
50,    490,    3517,     2389.8162163799357,    0.6795041843559669 
51,    500,    3581,     2481.148881175085,    0.6928648090407945 
52,    510,    3659,     2403.9943589288514,    0.6570085703549744 
53,    520,    3733,     2645.9552976454906,    0.7088013119864695 
54,    530,    3823,     2517.061070333249,    0.658399442933102 
55,    540,    3911,     2691.237402108344,    0.6881200209942072 
56,    550,    4001,     2733.2820040070656,    0.6831497135733731 
57,    560,    4073,     2686.195447156455,    0.659512754028101 
58,    570,    4153,     2929.737781395218,    0.705450946639831 
59,    580,    4241,     2768.9376441138493,    0.6528973459358286 
60,    590,    4327,     2998.168464538631,    0.6928977269560044 
61,    600,    4421,     2980.803690832355,    0.6742374328958053 
62,    610,    4507,     2980.4174779987443,    0.6612863274902916 
63,    620,    4591,     3207.3069239535225,    0.698607476356681 
64,    630,    4663,     3028.5339437282973,    0.6494818665512111 
65,    640,    4759,     3307.561338783392,    0.6950118383659155 
66,    650,    4861,     3225.30566117343,    0.6635066161640465 
67,    660,    4943,     3286.2408577624865,    0.6648272016513224 
68,    670,    5009,     3476.9664055641206,    0.694143822232805 
69,    680,    5099,     3298.4096245627866,    0.6468738232129411 
70,    690,    5189,     3616.0468852715258,    0.6968677751535027 
71,    700,    5281,     3469.2077148037256,    0.6569224985426483 
72,    710,    5393,     3602.2892221966117,    0.6679564661962937 
73,    720,    5449,     3737.9257110924314,    0.6859837972274603 
74,    730,    5527,     3580.6690640272573,    0.6478503824909095 
75,    740,    5641,     3920.2188092959973,    0.6949510386981027 
76,    750,    5701,     3715.55827097758,    0.6517379882437432 
77,    760,    5801,     3926.253764019079,    0.6768236104152868 
78,    770,    5861,     3990.435288810797,    0.6808454681472098 
79,    780,    5953,     3876.6837322326437,    0.6512151406404575 
80,    790,    6067,     4216.945644261364,    0.6950627401123065 
81,    800,    6143,     3967.764970067551,    0.6459002067503746 
82,    810,    6229,     4255.014904700477,    0.6830975926634254 
83,    820,    6311,     4235.834082259164,    0.671182709912718 
84,    830,    6373,     4186.870939651533,    0.6569701772558502 
85,    840,    6481,     4503.681398649996,    0.6949053230442827 
86,    850,    6577,     4229.275983252037,    0.643040289379966 
87,    860,    6679,     4584.853735074639,    0.6864581127526036 
88,    870,    6763,     4476.499387250147,    0.6619103041919484 
89,    880,    6841,     4510.551692004471,    0.6593409869908596 
90,    890,    6947,     4778.7448100276015,    0.6878861105552903 
91,    900,    7001,     4503.238379510788,    0.6432278788045691 
92,    910,    7109,     4911.737475374404,    0.6909181988147988 
93,    920,    7211,     4715.697785577943,    0.6539589218663074 
94,    930,    7307,     4845.9043923535455,    0.6631865871566368 
95,    940,    7417,     5041.539012648367,    0.6797275195696868 
96,    950,    7507,     4792.163315718008,    0.6383593067427744 
