d,w,p,pg
934,2,828,496.5246295863787
935,3,764,643.2849785639474
936,4,677,717.177804950838
937,5,641,761.9175501883227
938,6,552,792.07906776271
939,7,241,813.909549700976
940,1,1,58.93953638770782
941,2,681,500.27145763671416
942,3,667,648.1162002508868
943,4,643,722.5512221855624
944,5,887,767.6162843394333
945,6,577,797.9946796852785
946,7,241,819.9800742326809
947,1,1,59.43316454536598
948,2,675,504.0182857573679
949,3,774,652.9474219404025
950,4,662,727.924639407854
951,5,741,773.3150184752222
952,6,663,803.9102915931603
953,7,241,826.0505987514068
955,2,744,507.7651139467895
956,3,726,657.7786436324394
957,4,673,733.2980566179882
958,5,682,779.0137525960287
959,6,635,809.8259034866802
960,7,233,832.12112325744
961,1,3,60.42042250232757
962,2,738,511.5119422034739
963,3,726,662.609865326944
964,4,737,738.6714738162325
965,5,691,784.7124867021813
966,6,605,815.7415153661531
967,7,221,838.1916477510588
968,1,2,60.914052277811734
969,2,725,515.2587705259598
970,3,655,667.4410870238643
971,4,699,744.0448910028465
972,5,686,790.4112207939996
973,6,837,821.6571272318848
974,7,306,844.2621722325339
975,1,1,61.40768256932416
976,2,809,519.0055989128276
977,3,684,672.2723087231498
978,4,722,749.4183081780827
979,5,687,796.1099548717937
980,6,7,827.5727390841728
981,7,211,850.3326967021271
982,1,2,61.901313365794344
983,2,751,522.7524273626984
984,3,778,677.1035304247512
985,4,812,754.791725342186
986,5,720,801.8086889358649
987,6,683,833.4883509233052
988,7,265,856.4032211600938
989,1,16,62.39494465646628
990,2,802,526.4992558742324
991,3,866,681.9347521286204
992,4,750,760.1651424953944
993,5,720,807.5074229865058
994,6,710,839.403962749563
995,7,286,862.4737456066819
996,1,1,62.888576430887895
997,2,790,530.2460844461274
998,3,801,686.7659738347114
999,4,774,765.5385596379389
1000,5,733,813.2061570240012
1001,6,619,845.3195745632181
1002,7,304,868.544270042132
1003,1,2,63.38220867889891
1004,2,782,533.9929130771179
1005,3,724,691.5971955429787
1006,4,734,770.9119767700444
1007,5,752,818.9048910486274
1008,6,673,851.2351863645356
1009,7,296,874.6147944666776
1011,2,726,537.7397417659733
1012,3,867,696.4284172533784
1013,4,722,776.2853938919294
1014,5,736,824.6036250606534
1015,6,6,857.1507981537728
1016,7,269,880.6853188805466
1017,1,3,64.3694745564537
1018,2,733,541.4865705114971
1019,3,832,701.2596389658675
1020,4,954,781.6588110038064
1021,5,833,830.3023590603401
1022,6,869,863.0664099311807
1023,7,420,886.7558432839606
1025,2,973,545.2333993125252
1026,3,1029,706.0908606804041
1027,4,957,787.032228105882
1028,5,903,836.0010930479423
1029,6,851,868.982021697002
1030,7,402,892.8263676771339
1031,1,2,65.35674221333012
1032,2,992,548.9802281679254
1033,3,907,710.922082396948
1034,4,896,792.4056451983572
1035,5,892,841.6998270237066
1036,6,1,874.897633451474
1037,7,352,898.8968920602765
1038,1,3,65.85037668644772
1039,2,1040,552.7270570765963
1040,3,902,715.7533041154594
1041,4,1052,797.7790622814272
1042,5,921,847.3985609878739
1043,6,949,880.8132451948272
1044,7,369,904.9674164335919
1045,1,1,66.34401157780118
1046,2,1027,556.4738860374658
1047,3,533,720.5845258358999
1048,4,1193,803.1524793552823
1049,5,24,853.0972949406781
1050,6,1010,886.7288569272855
1051,7,407,911.0379407972779
1052,1,1,66.83764687901746
1053,2,992,560.2207150494905
1054,3,568,725.4157475582319
1055,4,973,808.5258964201079
1056,5,1046,858.7960288823473
1057,6,910,892.6444686490677
1058,7,391,917.1084651515273
1059,1,1,67.33128258194459
1060,2,1063,563.9675441116544
1061,3,1071,730.2469692824188
1062,4,1073,813.8993134760839
1063,5,1013,864.494762813103
1064,6,956,898.5600803603854
1065,7,396,923.1789894965282
1067,2,1098,567.7143732229684
1068,3,1167,735.0781910084253
